Date,BA close,NASDAQ close,COCA close,DELL close,GE close,GM close,IBM close,MD close,MSFT close,PEPSI close
1/13/2004,38.39,2096.44,19.94,35.29,26.11,43.76,83.88,21.72,22.99,41.32
1/12/2004,38.54,2111.78,20.14,35.57,26.5,44.2,85.61,22.13,23.11,41.49
1/9/2004,38.75,2086.92,20.04,35.57,26.27,44.16,85.29,22.17,23.18,41.44
1/8/2004,38.95,2100.25,20.34,35.83,26.64,45.13,87,22.48,23.6,41.66
1/7/2004,38.43,2077.68,20.69,35.45,26.17,45.13,86.76,22.4,23.65,42.5
1/6/2004,38.11,2057.37,21.11,35.06,25.91,44.53,87.02,22.33,23.67,43.05
1/5/2004,38.24,2047.36,20.83,35.22,26.08,44.8,87.01,22.06,23.59,42.78
1/2/2004,38.16,2006.68,20.54,34.29,25.7,44.02,85.61,21.85,23.01,42.07
12/31/2003,38.3,2003.37,20.68,33.98,25.59,43.82,86.66,21.89,22.94,42.21
12/30/2003,38.43,2009.88,20.61,34.51,25.37,43.94,86.62,21.84,23.07,42.21
12/29/2003,38.17,2006.48,20.47,34.26,25.46,44.07,87.45,21.68,23.02,42.34
12/26/2003,37.69,1973.14,20.38,33.76,25.21,43.47,86.87,21.23,22.81,42.07
12/24/2003,37.59,1969.23,20.37,33.71,25.36,43.78,86.28,21.12,22.66,41.82
12/23/2003,38.12,1974.78,20.41,33.62,25.52,42.66,86.77,22.28,22.76,42.08
12/22/2003,37.81,1955.8,20.48,33,25.44,43.01,87.33,22.18,22.78,42.55
12/19/2003,37.7,1951.02,20.59,33.33,25.35,41.33,87.09,21.42,22.93,42.71
12/18/2003,37.58,1956.18,20.47,33.52,25.31,41.35,86.71,21.87,22.97,42.68
12/17/2003,37.14,1921.33,20.7,32.94,25.22,40.92,87.34,21.59,22.66,42.69
12/16/2003,36.29,1924.29,20.81,32.65,25.15,40.7,87.88,21.93,22.68,42.92
12/15/2003,35.63,1918.26,20.87,33.01,24.89,40.15,86.13,22.41,22.41,42.89
12/12/2003,35.78,1949,20.67,33.8,24.71,40.86,86.69,22.72,22.34,42.45
12/11/2003,35.95,1942.32,20.63,34.21,24.95,40.15,86.4,22.74,22.3,42.45
12/10/2003,35.33,1904.65,20.14,32.96,24.39,39.71,85.77,22.52,22.29,42.46
12/9/2003,35.06,1908.32,20.12,33.46,24.26,39.73,84.75,22.41,22.11,42.77
12/8/2003,35.55,1948.85,20.21,34.71,24.1,38.68,85.28,22.58,21.99,43.55
12/5/2003,34.54,1937.82,19.93,34.5,23.88,37.79,84.75,22.91,21.78,43.76
12/4/2003,35.55,1968.8,19.67,35.23,23.92,38.13,85.48,23.41,21.96,43.45
12/3/2003,35.01,1960.25,19.56,34.94,24.22,37.37,84.44,23.32,21.52,43.04
12/2/2003,34.38,1980.07,19.67,34.97,24.19,35.52,84.86,23.34,21.51,43.44
12/1/2003,34.55,1989.82,19.62,34.89,23.82,35.39,85.1,23.23,21.66,43.95
11/28/2003,34.89,1960.26,19.49,34.57,23.53,35.11,84.66,22.59,21.55,43.42
11/26/2003,34.79,1953.31,19.51,34.42,23.61,35,84.07,22.38,21.33,43.28
11/25/2003,34.77,1943.04,19.46,34.36,23.72,34.96,83.62,22.71,21.29,43.09
11/24/2003,35.35,1947.14,19.46,35.14,23.59,34.79,83.84,22.6,21.57,43.31
11/21/2003,35.32,1893.88,19.31,34.52,23.44,34.15,82.88,22.01,21.05,42.87
11/20/2003,35.76,1881.92,19.18,34.06,23.76,34.2,82.65,21.75,21.04,42.65
11/19/2003,35.81,1899.65,19.32,34.58,24.18,34.64,83.6,21.73,21.25,43.26
11/18/2003,35.29,1881.75,19.34,34.3,23.34,34.15,83.17,21.77,21.08,42.59
11/17/2003,36.12,1909.61,19.17,34.89,22.82,34.37,83.97,22.04,21.08,43.02
11/14/2003,35.67,1930.26,19.06,35.24,22.88,34.69,84.39,22.64,21.37,42.71
11/13/2003,36.26,1967.35,19.07,35.64,23.26,35.14,85.18,22.98,21.53,42.86
11/12/2003,35.51,1973.11,19.14,35.67,23.55,35.06,84.8,23.13,21.78,43.37
11/11/2003,34.67,1930.75,19.21,35.01,23.07,34.52,83.56,22.65,21.63,43.25
11/10/2003,35.13,1941.64,19.18,34.93,23.12,34.52,84.11,22.57,21.79,42.78
11/7/2003,35.2,1970.74,19.16,36,23.07,34.82,82.53,22.57,21.88,42.85
11/6/2003,35.19,1976.37,19.32,36.34,23.34,34.78,83.54,22.55,21.99,43.29
11/5/2003,34.93,1959.37,18.96,36.11,23.33,34.84,82.59,22.7,21.88,42.75
11/4/2003,35.04,1957.97,19.05,36.19,23.52,34.79,83.2,22.66,21.85,43.09
11/3/2003,35.21,1967.7,19.34,36.52,23.63,34.79,83.71,22.04,22.36,43.15
10/31/2003,34.83,1932.21,19.02,36,23.8,34.61,83.52,21.7,21.91,43.15
10/30/2003,35.08,1932.69,18.89,36.23,23.7,34.79,83.18,21.46,21.89,43.32
10/29/2003,34.84,1936.56,18.91,36.31,23.66,34.84,83.39,21.36,22.41,43.43
10/28/2003,32.61,1932.26,19.01,35.98,23.4,35,83.91,21.35,22.8,43.76
10/27/2003,32.61,1882.91,18.91,36.08,23.16,34.28,82.62,21.05,22.56,42.92
10/24/2003,32.83,1865.59,19.05,36,23.22,33.93,82.53,20.99,22.3,43.29
10/23/2003,32.52,1885.51,19.05,36.37,23.3,34.12,82.28,20.83,24.23,43.33
10/22/2003,32.72,1898.07,19.04,36.41,23.26,33.97,82.57,20.74,24.22,43.06
10/21/2003,33.12,1940.9,19.31,36.98,23.7,34.67,83.01,20.6,24.6,43.2
10/20/2003,33.72,1925.14,19.16,36.49,23.62,35.16,83.07,20.99,24.6,43.45
10/17/2003,33.7,1912.36,18.84,36.41,23.43,34.99,83.29,20.96,24.25,43.2
10/16/2003,33.89,1950.14,18.82,36.51,23.81,35.55,83.33,20.83,24.5,43.33
10/15/2003,33.48,1939.1,18.92,36.25,23.67,35.32,86.56,20.76,24.37,43.23
10/14/2003,33.61,1943.19,18.59,36.04,24.03,35.66,86.54,21.17,23.91,43.76
10/13/2003,33.75,1933.53,18.67,35.82,23.74,35.31,86.99,21.25,23.99,43.61
10/10/2003,33.43,1915.31,18.53,35.47,24.06,34.71,86.5,21.08,24.1,43.31
10/9/2003,33.29,1911.9,18.56,35.27,24.72,34.39,86.29,21.01,24.12,43.29
10/8/2003,32.83,1893.78,18.64,34.74,24.78,34.19,86.49,20.96,24.02,43.13
10/7/2003,32.73,1907.85,18.65,35.19,25.15,34.15,85.59,21.45,24.29,42.77
10/6/2003,32.4,1893.46,18.71,34.97,25.27,33.92,85.11,20.92,24.33,42.86
10/3/2003,32.44,1880.57,18.57,34.91,25.29,33.61,84.6,21.06,24.24,42.59
10/2/2003,31.97,1836.22,18.39,33.87,25.23,33.11,84.08,21.07,23.76,42.33
10/1/2003,31.98,1832.25,18.42,34.02,25.13,32.9,84.33,21.01,23.77,42.12
9/30/2003,31.06,1786.94,17.99,33.42,24.46,33.2,82.45,20.43,23.17,41.35
9/29/2003,31.17,1824.56,17.95,34.23,24.92,32.95,83.49,20.6,24.03,41.71
9/26/2003,30.77,1792.07,17.88,34.14,24.51,32.8,83.12,20.48,23.5,41.17
9/25/2003,30.55,1817.24,18.29,33.92,24.93,33.08,83.45,20.27,23.54,41.07
9/24/2003,30.94,1843.7,18.17,33.9,25.13,33.11,83.44,20.77,23.72,40.87
9/23/2003,31.8,1901.72,18.34,34.67,25.74,33.8,85.26,20.74,24.67,41.23
9/22/2003,31.57,1874.62,18.12,34.08,25.61,33.53,85.3,20.51,24.23,40.88
9/19/2003,32.38,1905.7,17.97,34.86,26.04,33.97,87.07,20.76,24.97,41.29
9/18/2003,32.7,1909.55,17.82,34.94,26.19,34.03,85.87,20.75,24.59,41.26
9/17/2003,32.06,1883.1,17.97,34.58,25.87,33.81,84.59,20.61,23.76,40.95
9/16/2003,32.4,1887.25,17.44,34.6,26.04,33.97,84.28,20.61,24.09,41.35
9/15/2003,32.12,1845.7,17.51,33.57,25.61,33.46,82.59,20.39,23.64,40.74
9/12/2003,32.27,1855.03,17.62,33.8,25.71,33.68,82.79,20.38,23.62,40.77
9/11/2003,32.32,1846.09,17.71,33.63,25.67,33.21,82.06,20.57,23.21,40.35
9/10/2003,32.23,1823.81,17.7,32.97,25.31,33.16,81.99,20.14,22.96,40.35
9/9/2003,32.87,1873.43,17.53,33.32,25.41,33.75,83.46,20.47,23.65,40.06
9/8/2003,33.44,1888.62,17.61,33.68,25.59,34.48,83.16,20.27,24.04,40.31
9/5/2003,33.62,1858.24,17.82,34.09,25.31,33.83,81.16,20.22,23.66,39.86
9/4/2003,34.28,1868.97,17.75,34.35,25.54,34.45,82.05,20.3,23.7,40.25
9/3/2003,34.72,1852.9,17.33,34.17,25.38,34.56,80.58,19.69,23.59,40.42
9/2/2003,34.1,1841.48,17.62,33.59,24.82,34.45,80.05,19.53,22.72,40.41
8/29/2003,33.83,1810.45,17.41,32.62,24.11,33.33,76.55,19.46,22.1,40.05
8/28/2003,33.46,1800.18,17.25,32.25,24.2,32.78,76.44,19.4,22.1,40.25
8/27/2003,32.7,1782.13,17.2,31.68,24.26,31.96,76.54,19.58,22.02,39.59
8/26/2003,32.31,1770.65,17.1,31.93,24.37,31.68,77,19.35,22.15,39.62
8/25/2003,31.94,1764.31,17.14,32.06,24.34,31.19,76.5,19.27,22.09,39.3
8/22/2003,32.28,1765.32,17.22,32.13,24.37,31.37,77.44,19.05,21.85,39.13
8/21/2003,31.61,1777.55,17.28,32.27,24.6,31.74,77.33,19.53,21.87,39.58
8/20/2003,31.09,1760.54,17.03,32.28,24.02,31.23,77.52,19.96,22.05,39.74
8/19/2003,31.06,1761.11,17.28,32.82,24.34,31.27,77.33,19.86,22.19,40.19
8/18/2003,30.38,1739.49,17.09,33.21,24.3,30.86,77.96,19.72,21.42,40.73
8/15/2003,29.8,1702.01,17.21,32.34,23.47,30.09,76.34,19.94,21.29,40.68
8/14/2003,29.84,1700.34,17.01,31.39,23.28,30.27,76.13,19.92,21.36,40.46
8/13/2003,29.3,1686.61,16.5,31.31,22.85,30.09,75.79,20.11,21.34,40.43
8/12/2003,29.35,1687.01,16.46,31.77,23.1,30.11,76.08,20.65,21.45,41
8/11/2003,29,1661.51,16.37,31.03,23.06,29.7,75.62,20.62,21.35,40.65
8/8/2003,29.03,1644.03,16.45,30.94,22.9,29.59,75.49,20.73,21.32,40.87
8/7/2003,28.74,1652.18,16.63,31.24,22.9,29.38,75.31,19.15,21.43,40.45
8/6/2003,28.72,1652.68,16.14,31.3,22.57,29.26,74.44,18.94,21.38,40.24
8/5/2003,28.1,1673.5,16.08,32.15,22.67,28.97,74.38,19.09,21.39,40.14
8/4/2003,29,1714.06,16.21,33.25,23.23,29.6,75.57,19.6,21.82,40.51
8/1/2003,29.18,1715.62,16.38,33.23,23.21,29.83,75.7,19.94,21.81,40.77
7/31/2003,29.81,1735.02,16.05,33.68,23.19,29.95,75.69,19.97,22.01,41.42
7/30/2003,29.27,1720.91,16.18,33.13,22.81,29.51,75.42,19.44,21.86,41.67
7/29/2003,28.85,1731.37,16.29,32.79,22.75,29.54,76.2,19.22,22.06,41.36
7/28/2003,29.5,1735.36,16.69,32.81,23.14,29.81,76.89,18.45,22.18,41.7
7/25/2003,29.42,1730.7,16.81,33.37,23.19,29.48,77.83,18.61,22.41,42.38
7/24/2003,28.98,1701.42,16.55,32.51,22.38,29.03,75.93,18.3,21.67,41.96
7/23/2003,29.42,1719.18,16.56,33.5,22.36,28.97,76.66,18.41,22.05,42.27
7/22/2003,29.32,1706.1,16.46,33.19,22.35,28.84,76.24,18.3,21.99,42.3
7/21/2003,29.12,1681.41,16.29,32.67,22.15,28.79,76.85,18.11,21.7,42.31
7/18/2003,30.02,1708.5,16.46,33.28,22.65,28.71,77.99,18.56,22.41,42.55
7/17/2003,29.86,1698.02,16.27,33.22,22.1,28.6,77.62,17.78,22.25,42.06
7/16/2003,30.05,1747.97,16.95,34,22.33,28.75,80.8,18.33,22.94,42.93
7/15/2003,30.1,1753.21,18.46,33.89,22.57,29.01,80.52,18.3,22.73,42.7
7/14/2003,31.13,1754.82,18.14,33.7,22.87,29.05,79.57,19.02,22.84,42.32
7/11/2003,31.67,1733.93,18.12,33.56,22.93,28.6,79.08,19.6,22.76,42.64
7/10/2003,31.22,1715.86,17.74,32.86,22.99,28.57,78.27,19.32,22.43,42.21
7/9/2003,31.71,1747.46,17.86,33.17,23.14,28.93,79.62,19.83,22.9,40.06
7/8/2003,31.49,1746.46,17.66,33.79,23.49,29.27,80.34,19.79,23.09,40.57
7/7/2003,31.51,1720.71,16.95,33.08,23.87,28.73,80.19,19.88,22.86,39.89
7/3/2003,31.13,1663.46,17.08,32.05,23.28,28.63,78.2,19.63,22.09,39.59
7/2/2003,31.32,1678.73,17.28,32.49,23.33,28.76,78.94,19.72,22.41,39.97
7/1/2003,31.19,1640.13,17.66,31.92,23.35,28.6,77.87,19.04,21.8,39.91
6/30/2003,30.89,1622.8,17.09,31.84,23.39,28.81,76.85,19.15,21.37,40.01
6/27/2003,30.8,1625.26,17.59,31.69,23.34,28.9,77.71,19.42,21.36,39.42
6/26/2003,30.96,1634.01,17.73,31.68,23.77,28.76,78.57,19.48,21.46,39.7
6/25/2003,30.97,1602.66,17.69,31.13,23.71,29.3,76.84,19.3,21.05,39.16
6/24/2003,31.05,1605.61,18.07,31.33,24.25,29.53,77.9,19.55,21.42,39.51
6/23/2003,31.02,1610.75,17.95,31.42,24.2,29.91,77.48,19.42,21.49,39.71
6/20/2003,31.98,1644.72,18.26,31.97,24.31,30.88,79.1,19.11,21.95,39.95
6/19/2003,31.95,1648.64,18.33,32.17,24.19,30.47,78.76,18.71,21.73,40.11
6/18/2003,32.25,1677.14,18.49,32.45,24.9,30.85,78.9,19.14,21.73,40.42
6/17/2003,32.54,1668.44,18.23,32.25,25.28,31.32,78.53,19.27,21.64,40.35
6/16/2003,32.77,1666.58,18.64,32.25,25.39,29.7,78.71,19.27,21.16,40.91
6/13/2003,31.81,1626.49,18.61,31.27,24.83,28.97,77.08,18.63,20.55,40.23
6/12/2003,32.18,1653.62,18.77,31.94,25.17,29.71,78.2,18.76,20.83,40.1
6/11/2003,31.86,1646.02,17.74,31.63,25.1,29.71,78.22,18.78,20.74,39.95
6/10/2003,30.88,1627.67,17.68,31.89,24.78,29.05,76.11,18.81,20.57,39.76
6/9/2003,29.86,1603.97,17.9,31.5,24.42,28.25,76.38,18.11,19.8,39.44
6/6/2003,31.38,1627.42,18.11,31.35,24.55,28.6,74.57,18.28,19.73,39.69
6/5/2003,30.32,1646.01,17.79,31.93,24.13,28.48,76.29,16.73,20.08,39.88
6/4/2003,30.2,1634.65,17.74,31.7,23.79,28.69,78.48,16.48,20.73,40.2
6/3/2003,28.9,1603.56,17.62,31,23.54,28.77,78.08,16.64,20.74,39.62
6/2/2003,28.77,1590.75,17.78,30.83,23.5,29.08,81.35,16.4,20.54,39.51
5/30/2003,27.61,1595.91,17.62,31.37,23.25,28.27,82.01,16.26,20.51,39.6
5/29/2003,26.96,1574.95,17.97,31.27,22.89,27.67,81.38,15.92,20.34,39.19
5/28/2003,27.35,1563.24,17.49,31.19,22.9,27.77,81.57,15.85,20.35,39.02
5/27/2003,26.91,1556.69,17.41,30.01,22.94,27.93,81.68,15.42,20.66,39.58
5/23/2003,26.99,1510.09,17.55,29.49,22.39,26.62,79.42,15.45,20.19,39.02
5/22/2003,26.19,1507.55,17.86,29.89,22.47,26.9,80.18,15.19,20.14,39.18
5/21/2003,25.92,1489.87,17.88,29.86,22.36,26.84,80.28,15.02,20.03,38.79
5/20/2003,26.04,1491.09,17.83,30.33,22.47,26.67,79.9,14.71,20.53,38.52
5/19/2003,26.17,1492.77,17.85,30.36,22.32,26.9,80.53,15.76,20.64,38.5
5/16/2003,27.38,1538.53,18.1,31.19,22.56,27.54,82.9,16.07,21.31,38.79
5/15/2003,27.15,1551.38,18.18,32.18,23.08,27.91,83.74,16.14,21.5,39.21
5/14/2003,26.54,1534.9,18.26,32.25,23.18,28.74,82.63,16.11,21.35,38.85
5/13/2003,26.45,1539.68,18.35,32.45,23.13,28.65,83.82,15.86,21.66,38.94
5/12/2003,26.69,1541.4,18.35,31.9,23.47,28.96,82.9,15.87,21.84,39.13
5/9/2003,26.04,1520.15,18.58,31.09,23.5,28.39,81.55,15.26,21.97,39.14
5/8/2003,25.18,1489.69,17.77,30.2,23.07,28.24,80.16,14.97,21.45,38.61
5/7/2003,25.4,1506.76,18.14,30.64,23.37,28.48,80.74,15.09,21.66,38.8
5/6/2003,25.18,1523.71,18.03,30.51,23.59,28.59,81.37,15.52,21.98,38.87
5/5/2003,24.72,1504.04,17.96,29.5,23.36,28.21,80.45,15.18,21.55,38.77
5/2/2003,25.61,1502.88,18.11,29.57,23.56,28.26,81.42,15.27,21.75,38.91
5/1/2003,24.26,1472.56,18.23,29.18,23.58,28.02,79.86,14.89,21.44,39.2
4/30/2003,24.41,1464.31,18.31,28.98,23.86,28.45,78.94,14.84,21.31,38.77
4/29/2003,24.84,1471.3,18.56,29.75,23.82,28.64,79.65,15,21.5,38.92
4/28/2003,24.5,1462.24,18.39,29.33,23.92,28.78,79.15,14.69,21.45,38.93
4/25/2003,24.33,1434.54,18.04,29.11,23.59,28.11,77.99,13.72,21.02,38.21
4/24/2003,24.73,1457.23,18.29,29.62,23.58,28.93,79.22,13.82,21.25,38.82
4/23/2003,25.18,1466.16,18.3,29.89,23.81,29.61,79.73,13.76,21.44,38.52
4/22/2003,24.88,1451.36,18.93,29.89,23.49,29.31,79.62,13.93,21.47,37.9
4/21/2003,23.97,1424.37,18.54,29.48,22.82,28.21,77.51,13.9,21.01,37.48
4/17/2003,23.85,1425.5,18.65,29.5,23.08,27.92,78.35,13.89,21.25,38.11
4/16/2003,23.84,1394.72,18.66,29.23,22.55,27.67,77.06,13.67,20.77,35.75
4/15/2003,24.42,1391.01,19.12,28.84,22.93,27.76,76.98,13.76,20.5,36.35
4/14/2003,24.39,1384.95,18.76,28.68,22.49,28.51,74.45,13.63,20.64,36.7
4/11/2003,23.69,1358.85,18.37,28.29,22.4,27.49,73.22,13.7,20.17,36.08
4/10/2003,24.24,1365.61,18.5,28.33,22.18,27.23,73.46,13.71,20.5,35.65
4/9/2003,24.59,1356.74,18.56,28.01,22.12,27.21,73.19,13.45,20.48,35.29
4/8/2003,24.49,1382.94,18.66,28.59,22.73,27.41,74.45,13.75,21.32,35.14
4/7/2003,24.52,1389.51,18.45,28.88,22.49,27.94,74.82,13.71,20.98,34.87
4/4/2003,23.72,1383.51,18.67,28.87,22.39,27.55,75.12,12.63,20.91,34.62
4/3/2003,23.76,1396.58,18.58,28.67,22.32,27.63,76.16,12.22,21.45,34.2
4/2/2003,23.86,1396.72,18.71,28.09,21.92,27.39,75.74,12.43,21.44,35.57
4/1/2003,22.97,1348.3,17.46,27.21,21.17,26.68,73.2,12.19,20.3,35.82
3/31/2003,22.43,1341.17,17.56,27.31,20.66,26.54,72.92,12.55,20.18,35.83
3/28/2003,23.36,1369.6,17.83,27.7,21.09,26.83,75.17,12.88,20.56,35.75
3/27/2003,23.73,1384.25,18,27.84,21.42,27,75.73,12.58,20.87,36.09
3/26/2003,23.63,1387.45,18.23,27.85,21.55,27.1,75.83,12.35,21.05,35.67
3/25/2003,24.49,1391.01,18.58,28.13,21.86,27.05,77.59,12.29,21.25,35.92
3/24/2003,24.19,1369.78,18.43,27.81,21.66,26.74,76.48,12.18,21.08,35.91
3/21/2003,25.15,1421.84,19.03,28.78,22.69,27.82,78.94,12.72,22.15,37.18
3/20/2003,24.9,1402.77,18.41,28.1,21.75,27,76.43,12.48,21.88,35.97
3/19/2003,25.01,1397.07,18.68,28.57,21.86,26.88,76.24,12.65,21.94,36.25
3/18/2003,24.91,1400.55,18.21,28.06,21.39,26.93,76.68,12.42,21.7,36.02
3/17/2003,24.07,1392.27,18.27,28.16,21.28,26.21,76.67,11.89,21.61,36.19
3/14/2003,22.87,1340.33,17.85,26.5,20.78,25.26,73.45,11.75,20.72,34.94
3/13/2003,22.69,1340.77,18.03,26.89,20.43,25.73,72.94,11.11,20.56,34.81
3/12/2003,22.51,1279.24,17.49,26.01,19.28,24.18,69.9,10.74,19.5,33.8
3/11/2003,22.57,1271.47,17.32,25.74,18.92,23.61,70.06,10.82,19,33.64
3/10/2003,22.84,1278.37,17.17,25.95,19.12,24.21,70.39,10.85,19.13,33.7
3/7/2003,23.12,1305.29,17.21,26.73,19.69,24.55,72.43,11.13,19.64,34.35
3/6/2003,23.41,1302.89,16.97,26,19.4,24.63,71.66,10.94,19.4,33.6
3/5/2003,23.93,1314.4,17.11,26.68,19.28,24.96,72.27,11.08,19.54,33.28
3/4/2003,24.57,1307.77,17.92,26.13,18.96,24.68,71.32,11.2,19.23,33.95
3/3/2003,24.26,1320.29,18.49,26.46,19.36,26.17,71.9,11.45,19.62,34.01
2/28/2003,24.66,1337.52,18.92,26.96,19.49,26.65,72.48,11.81,19.75,34.19
2/27/2003,25.01,1323.94,19.12,26.51,19.36,26.68,71.86,11.5,19.65,34.1
2/26/2003,24.91,1303.68,18.72,25.78,18.93,26.35,71.97,11.12,19.68,34.12
2/25/2003,25.23,1328.98,19.2,26.51,19.28,26.56,73.52,11.41,20.16,34.66
2/24/2003,25.5,1322.38,19.23,26.38,18.82,26.27,73.05,11.52,20.06,34.65
2/21/2003,26.53,1349.02,19.69,26.84,19.13,26.83,74.34,11.79,20.53,35.16
2/20/2003,26.11,1331.23,19.65,26.34,18.77,26.54,73.59,11.61,20.12,35.12
2/19/2003,27.01,1334.32,19.74,26.11,18.77,26.74,73.93,11.72,20.45,35.74
2/18/2003,26.85,1346.54,19.67,26.49,18.42,27.2,73.76,11.67,20.74,35.91
2/14/2003,26.98,1310.17,19.67,25.77,18.07,26.12,72.01,11.82,20.07,35.57
2/13/2003,26.4,1277.44,19.31,23.25,17.82,26.56,70.54,11.78,19.52,34.71
2/12/2003,26.52,1278.97,19.22,22.94,17.88,26.85,71.13,12,19.29,34.27
2/11/2003,26.7,1295.46,19.51,23.24,18.09,28.06,71.96,12.06,19.29,34.26
2/10/2003,27.09,1296.68,19.65,22.86,18.19,28.3,72.44,11.89,19.68,35.02
2/7/2003,26.85,1282.47,19.65,23.34,18.25,28.03,71.69,11.76,19.35,34.81
2/6/2003,27.34,1301.73,19.85,24.02,18.4,28.1,72.07,11.87,19.7,35.89
2/5/2003,27.45,1301.5,20.26,24.17,18.49,28.39,71.7,12.2,19.51,36.66
2/4/2003,27.81,1306.15,20.44,24.43,18.53,28.11,71.54,12.41,19.66,36.76
2/3/2003,27.69,1323.79,20.54,23.96,19.01,28.61,72.55,12.6,20.17,36.35
1/31/2003,28.12,1320.91,20.66,23.86,18.6,28.28,72.57,12.36,19.72,36.12
1/30/2003,27.29,1322.35,20.33,24.18,18.13,27.95,72.66,12.55,20.04,34.54
1/29/2003,27.24,1358.06,20.66,25.33,18.51,29.02,74.54,12.48,20.73,36.15
1/28/2003,27.99,1342.18,20.41,24.81,18.61,29.11,74.34,12.73,20.28,36.17
1/27/2003,27.25,1325.27,20.42,24,18.53,28.79,72.77,12.76,20.43,36.18
1/24/2003,27.6,1342.14,20.77,24.38,18.54,29.23,73.3,12.93,20.71,36.64
1/23/2003,28.35,1388.27,21.41,25.21,19.25,30.2,75.21,13.02,21.72,37.41
1/22/2003,28.29,1359.48,21.3,24.56,18.93,29.4,73.96,13.33,21.19,38.19
1/21/2003,28.84,1364.25,21.32,24.75,19.34,30.84,74.74,13.31,21.32,38.68
1/17/2003,29.63,1376.19,21.59,24.83,20,31.13,75.45,13.41,21.38,38.95
1/16/2003,29.78,1423.75,21.57,25.6,20.12,30.92,79.85,13.76,22.99,39.02
1/15/2003,29.68,1438.8,21.09,25.96,20.25,31.29,81.28,14.49,23.38,38.32
1/14/2003,30.4,1460.99,21.54,26.4,20.67,31.52,82.2,14.72,23.67,38.77
1/13/2003,30.53,1446.04,21.34,25.98,20.61,30.93,81.21,15.04,23.43,38.58
1/10/2003,30.13,1447.72,21.25,27.15,20.62,30.44,81.37,14.96,23.23,38.24
1/9/2003,30.17,1438.46,21.45,28.3,20.82,30.74,80.74,14.64,23.18,38.49
1/8/2003,29.82,1401.07,20.91,28.32,20.5,29.74,78.13,14.62,22.53,38.1
1/7/2003,29.64,1431.57,20.78,28.65,20.82,31.01,79.81,14.47,23.18,37.64
1/6/2003,30.38,1421.32,20.97,28.35,20.94,30.74,77.57,14.45,22.75,38.33
1/3/2003,30.42,1387.08,20.73,27.79,20.42,30,75.77,13.99,22.35,38.73
1/2/2003,30.16,1384.85,20.87,27.71,20.48,30.32,74.77,14.36,22.32,38.46
12/31/2002,29.36,1335.51,20.37,26.74,19.57,28.69,71.92,13.96,21.48,37.67
12/30/2002,29.28,1339.54,20.37,26.9,19.69,28.77,70.76,13.67,21.91,37.52
12/27/2002,28.78,1348.31,20.12,27.02,19.85,28.44,71.79,13.45,22.01,37.18
12/26/2002,29.04,1367.89,20.21,27.38,20.18,28.88,72.85,13.52,22.18,37.84
12/24/2002,29.06,1372.47,20.1,27.54,20.21,28.65,74.02,13.44,22.36,37.48
12/23/2002,29.18,1381.69,20.26,27.59,20.53,28.67,74.48,13.5,22.43,37.24
12/20/2002,29.11,1363.05,19.74,27.4,20.7,28.84,74.05,13.67,22.03,36.82
12/19/2002,28.7,1354.1,19.74,26.81,20.26,28.11,73,13.57,22.06,36.11
12/18/2002,28.5,1361.51,20.13,26.72,20.47,28.31,73.43,13.85,22.24,36.45
12/17/2002,28.35,1392.05,20.21,27.22,20.74,28.53,74.53,13.88,22.58,36.75
12/16/2002,28.41,1400.33,20.22,27.56,21.08,29.05,75.74,15.08,22.63,37.83
12/13/2002,27.95,1362.42,20.11,26.63,20.34,28.42,74.24,15.05,21.81,37.34
12/12/2002,28.53,1399.55,20.32,27.43,20.66,29.14,74.4,15.1,22.5,38.53
12/11/2002,28.95,1396.59,20.26,27.75,20.85,28.67,75.58,14.93,22.71,38.5
12/10/2002,28.7,1390.76,20.67,27.95,20.69,28.76,74.98,15.06,22.44,39.04
12/9/2002,28.84,1367.14,20.28,27.54,20.34,28.15,73.86,15.1,22.24,38.56
12/6/2002,29.73,1422.44,20.49,28.65,20.78,28.99,76.39,15.6,23.04,39.23
12/5/2002,29.34,1410.75,20.45,28.25,20.58,29.54,77.08,16.3,22.99,38.57
12/4/2002,30.2,1430.35,20.16,28.75,21.16,29.9,77.66,15.94,23.49,38.7
12/3/2002,30.48,1448.96,20.36,29.05,21.34,29.5,79.08,15.83,23.56,38.15
12/2/2002,30.35,1484.78,20.26,28.93,21.7,31.09,81.01,16.26,23.97,37.53
11/29/2002,30.31,1478.78,19.93,28.6,21.64,30.9,80.66,16.06,23.96,37.77
11/27/2002,31.17,1487.94,19.94,29.03,21.66,31.12,81.39,16.06,24.13,37.59
11/26/2002,29.97,1444.43,18.86,28.33,21.02,29.31,78.94,15.81,23.64,36.88
11/25/2002,29.81,1481.9,19.28,28.67,21.38,30.12,79.99,15.82,24.19,36.88
11/22/2002,30.26,1468.74,19.7,28.61,21.1,29.25,78.35,16.18,24.19,37.37
11/21/2002,28.87,1467.55,20.05,28.98,21.42,29.97,78.79,16.23,24.03,37.51
11/20/2002,28.24,1419.35,20.85,29.21,19.78,27.47,75.73,15.67,23.52,38.9
11/19/2002,27.95,1374.51,21.2,28.34,19.07,27.26,72.73,15.48,22.79,39.92
11/18/2002,27.52,1393.69,21.48,28.92,18.83,27.37,73.48,15.41,23.2,39.37
11/15/2002,28.04,1411.14,21.98,29.82,19.03,27.3,74.25,15.08,23.55,39.93
